zcta,year,month,desc_crime_type,count,population,city,rate
78702,2024,Jan,arson,2.001130159634909,NA,austin,NA
78702,2024,Jan,assault,33.39784735539089,NA,austin,NA
78702,2024,Jan,burglary,38.86825077740886,NA,austin,NA
78702,2024,Jan,drugs,10.077868856933607,NA,austin,NA
78702,2024,Jan,other,130.42139463368952,NA,austin,NA
78702,2024,Jan,robbery,5.0384669920189,NA,austin,NA
78702,2024,Jan,sex crimes,4.713608878291033,NA,austin,NA
78702,2024,Jan,theft,74.60164347949618,NA,austin,NA
78702,2024,Jan,weapon,3.035229551226559,NA,austin,NA
78702,2024,Feb,assault,33.009137594300626,NA,austin,NA
78702,2024,Feb,burglary,38.54462809865766,NA,austin,NA
78702,2024,Feb,drugs,18.174054377227794,NA,austin,NA
78702,2024,Feb,other,144.43441857780337,NA,austin,NA
78702,2024,Feb,robbery,1.0374231512749303,NA,austin,NA
78702,2024,Feb,sex crimes,1.4077992568116995,NA,austin,NA
78702,2024,Feb,theft,80.71211797789579,NA,austin,NA
78702,2024,Feb,weapon,4.742648035099662,NA,austin,NA
78702,2024,Mar,arson,2.0012031228605274,NA,austin,NA
78702,2024,Mar,assault,38.0234597389782,NA,austin,NA
78702,2024,Mar,burglary,47.95924877208019,NA,austin,NA
78702,2024,Mar,drugs,18.511478413694366,NA,austin,NA
78702,2024,Mar,other,165.17042829167747,NA,austin,NA
78702,2024,Mar,robbery,4.000050453526914,NA,austin,NA
78702,2024,Mar,sex crimes,2.02232270212348,NA,austin,NA
78702,2024,Mar,theft,84.2503011386894,NA,austin,NA
78702,2024,Mar,weapon,9.042261629460882,NA,austin,NA
78702,2024,Apr,arson,5.000022593630159,NA,austin,NA
78702,2024,Apr,assault,52.8322943185169,NA,austin,NA
78702,2024,Apr,burglary,41.39531294483331,NA,austin,NA
78702,2024,Apr,drugs,12.88128438231185,NA,austin,NA
78702,2024,Apr,other,149.4381738263732,NA,austin,NA
78702,2024,Apr,robbery,6.048263733702384,NA,austin,NA
78702,2024,Apr,sex crimes,3.0001160913569493,NA,austin,NA
78702,2024,Apr,theft,97.65601194470943,NA,austin,NA
78702,2024,Apr,weapon,4.737798242274676,NA,austin,NA
78702,2024,May,arson,0.1226957911036526,NA,austin,NA
78702,2024,May,assault,51.54573793616762,NA,austin,NA
78702,2024,May,burglary,39.70932001430978,NA,austin,NA
78702,2024,May,drugs,14.472530293648695,NA,austin,NA
78702,2024,May,other,151.6490546299834,NA,austin,NA
78702,2024,May,robbery,7.010906273990942,NA,austin,NA
78702,2024,May,sex crimes,0.005148425818744111,NA,austin,NA
78702,2024,May,theft,103.64003053399371,NA,austin,NA
78702,2024,May,weapon,1.0230907877596986,NA,austin,NA
78702,2024,Jun,arson,0.6854160603143916,NA,austin,NA
78702,2024,Jun,assault,60.86479369867285,NA,austin,NA
78702,2024,Jun,burglary,32.46957487875359,NA,austin,NA
78702,2024,Jun,drugs,25.134745843610194,NA,austin,NA
78702,2024,Jun,other,156.84155857015097,NA,austin,NA
78702,2024,Jun,robbery,1.0059372845238725,NA,austin,NA
78702,2024,Jun,sex crimes,1.004618186633736,NA,austin,NA
78702,2024,Jun,theft,65.63751390135717,NA,austin,NA
78702,2024,Jun,weapon,2.0562590341866396,NA,austin,NA
78702,2024,Jul,arson,1.9998690567810515,NA,austin,NA
78702,2024,Jul,assault,42.92897019773174,NA,austin,NA
78702,2024,Jul,burglary,46.25698765135184,NA,austin,NA
78702,2024,Jul,drugs,19.489415471250215,NA,austin,NA
78702,2024,Jul,other,153.89361645051582,NA,austin,NA
78702,2024,Jul,robbery,4.019500623455888,NA,austin,NA
78702,2024,Jul,sex crimes,3.005254202206086,NA,austin,NA
78702,2024,Jul,theft,97.72931403750826,NA,austin,NA
78702,2024,Jul,weapon,2.023641940163319,NA,austin,NA
78702,2024,Aug,arson,0.9999999999998024,NA,austin,NA
78702,2024,Aug,assault,54.14148660491403,NA,austin,NA
78702,2024,Aug,burglary,38.049401329353806,NA,austin,NA
78702,2024,Aug,drugs,13.309795380006396,NA,austin,NA
78702,2024,Aug,homicide,0.0021138882861266445,NA,austin,NA
78702,2024,Aug,other,176.04924848089834,NA,austin,NA
78702,2024,Aug,robbery,3.0019763333763927,NA,austin,NA
78702,2024,Aug,sex crimes,3.8071207107674216,NA,austin,NA
78702,2024,Aug,theft,83.88939735392441,NA,austin,NA
78702,2024,Aug,weapon,3.9983492029784538,NA,austin,NA
78702,2024,Sep,arson,1.9998527865243267,NA,austin,NA
78702,2024,Sep,assault,45.62728757462662,NA,austin,NA
78702,2024,Sep,burglary,38.238325499294255,NA,austin,NA
78702,2024,Sep,drugs,29.467956311808106,NA,austin,NA
78702,2024,Sep,other,139.37642317424414,NA,austin,NA
78702,2024,Sep,robbery,4.381520910742308,NA,austin,NA
78702,2024,Sep,sex crimes,2.00546295733327,NA,austin,NA
78702,2024,Sep,theft,64.1432123242944,NA,austin,NA
78702,2024,Sep,weapon,4.7159694449139735,NA,austin,NA
78702,2024,Oct,arson,1.0446137238823412,NA,austin,NA
78702,2024,Oct,assault,60.30191495895317,NA,austin,NA
78702,2024,Oct,burglary,37.260442935081485,NA,austin,NA
78702,2024,Oct,drugs,15.910361330238574,NA,austin,NA
78702,2024,Oct,other,160.21422611905143,NA,austin,NA
78702,2024,Oct,robbery,3.007052656369337,NA,austin,NA
78702,2024,Oct,sex crimes,3.2462983029174266,NA,austin,NA
78702,2024,Oct,theft,93.65885931303242,NA,austin,NA
78702,2024,Oct,weapon,2.039272042802048,NA,austin,NA
78702,2024,Nov,assault,48.062253485395324,NA,austin,NA
78702,2024,Nov,burglary,45.37926748038593,NA,austin,NA
78702,2024,Nov,drugs,14.250952615577052,NA,austin,NA
78702,2024,Nov,homicide,0.9999999999998788,NA,austin,NA
78702,2024,Nov,other,156.2422595050339,NA,austin,NA
78702,2024,Nov,robbery,6.718513749850295,NA,austin,NA
78702,2024,Nov,sex crimes,3.0006447443197355,NA,austin,NA
78702,2024,Nov,theft,88.9826236587638,NA,austin,NA
78702,2024,Nov,weapon,7.997260658455038,NA,austin,NA
78702,2024,Dec,arson,1.6852270929773923,NA,austin,NA
78702,2024,Dec,assault,53.209042241139,NA,austin,NA
78702,2024,Dec,burglary,45.07539285836462,NA,austin,NA
78702,2024,Dec,drugs,23.14254731859354,NA,austin,NA
78702,2024,Dec,homicide,0.004618157551963986,NA,austin,NA
78702,2024,Dec,other,145.67061296692088,NA,austin,NA
78702,2024,Dec,robbery,4.68926906811759,NA,austin,NA
78702,2024,Dec,sex crimes,9.679812956620424,NA,austin,NA
78702,2024,Dec,theft,90.04012143846529,NA,austin,NA
78702,2024,Dec,weapon,5.020184313872516,NA,austin,NA
78702,2025,Jan,arson,0.9998110326630006,NA,austin,NA
78702,2025,Jan,assault,30.24567684486103,NA,austin,NA
78702,2025,Jan,burglary,36.98227089678957,NA,austin,NA
78702,2025,Jan,drugs,7.210168942111621,NA,austin,NA
78702,2025,Jan,other,153.5518624916873,NA,austin,NA
78702,2025,Jan,robbery,1.0323084553208501,NA,austin,NA
78702,2025,Jan,sex crimes,4.251910390760913,NA,austin,NA
78702,2025,Jan,theft,86.01966523522496,NA,austin,NA
78702,2025,Jan,weapon,7.035951407479942,NA,austin,NA
78702,2025,Feb,assault,33.682883288666936,NA,austin,NA
78702,2025,Feb,burglary,33.10028581110618,NA,austin,NA
78702,2025,Feb,drugs,15.554671819189428,NA,austin,NA
78702,2025,Feb,other,138.5818163935501,NA,austin,NA
78702,2025,Feb,robbery,1.9999572229389913,NA,austin,NA
78702,2025,Feb,sex crimes,4.06026500088486,NA,austin,NA
78702,2025,Feb,theft,66.5524665818493,NA,austin,NA
78702,2025,Feb,weapon,1.0356074859007844,NA,austin,NA
78702,2025,Mar,arson,0.9931852695033403,NA,austin,NA
78702,2025,Mar,assault,55.632368781440114,NA,austin,NA
78702,2025,Mar,burglary,52.2532307740416,NA,austin,NA
78702,2025,Mar,drugs,26.239343405427263,NA,austin,NA
78702,2025,Mar,other,200.25400368338325,NA,austin,NA
78702,2025,Mar,robbery,5.060459951070733,NA,austin,NA
78702,2025,Mar,sex crimes,3.000060442976823,NA,austin,NA
78702,2025,Mar,theft,76.49694027567436,NA,austin,NA
78702,2025,Mar,weapon,8.030037245299578,NA,austin,NA
78702,2025,Apr,assault,7.045506859400398,NA,austin,NA
78702,2025,Apr,burglary,4.99975299450471,NA,austin,NA
78702,2025,Apr,drugs,4.109337147641469,NA,austin,NA
78702,2025,Apr,other,37.314713176004034,NA,austin,NA
78702,2025,Apr,robbery,2.000000000000172,NA,austin,NA
78702,2025,Apr,sex crimes,2.036709684647402,NA,austin,NA
78702,2025,Apr,theft,11.062552191223645,NA,austin,NA
78703,2016,Jan,assault,6.593179451572885,20815,austin,31.675135486778213
78703,2016,Jan,burglary,15.514415501887937,20815,austin,74.53478501987959
78703,2016,Jan,drugs,5.803153057285753,20815,austin,27.879668783501096
78703,2016,Jan,other,86.20885926844046,20815,austin,414.16699144098226
78703,2016,Jan,robbery,1.9909148041533875,20815,austin,9.56480809105639
78703,2016,Jan,sex crimes,0.004097271910175173,20815,austin,0.019684227288855022
78703,2016,Jan,theft,32.21248044342968,20815,austin,154.75609148897277
78703,2016,Jan,weapon,0.9999999999999825,20815,austin,4.804227720393862
78703,2016,Feb,arson,9.677805875995938e-4,20815,austin,0.004649438326205111
78703,2016,Feb,assault,10.554670251823111,20815,austin,50.70703940342595
78703,2016,Feb,burglary,19.288957840877472,20815,austin,92.66854595665372
78703,2016,Feb,drugs,4.999045344491002,20815,austin,24.016552219509975
78703,2016,Feb,other,71.13720533363667,20815,austin,341.7593338152134
78703,2016,Feb,sex crimes,0.1252281766866378,20815,austin,0.6016246778123363
78703,2016,Feb,theft,20.42194864622565,20815,austin,98.11169179065891
78703,2016,Mar,assault,6.378963187939325,20815,austin,30.645991774870648
78703,2016,Mar,burglary,10.143806603594564,20815,austin,48.733156875304175
78703,2016,Mar,drugs,0.02363591730286895,20815,austin,0.11355232910338194
78703,2016,Mar,homicide,0.1612646772927797,20815,austin,0.7747522329703564
78703,2016,Mar,other,95.8492941909935,20815,austin,460.48183613256543
78703,2016,Mar,robbery,0.16749282350469402,20815,austin,0.8046736656483018
78703,2016,Mar,sex crimes,0.9992203727469029,20815,austin,4.800482213533043
78703,2016,Mar,theft,43.48986727394403,20815,austin,208.93522591373545
78703,2016,Mar,weapon,0.04261736472431736,20815,austin,0.2047435249787046
78703,2016,Apr,arson,0.006228146211914311,20815,austin,0.029921432677945285
78703,2016,Apr,assault,7.53171513824767,20815,austin,36.184074649280184
78703,2016,Apr,burglary,12.967915552961587,20815,austin,62.30081937526585
78703,2016,Apr,drugs,5.787630217867463,20815,austin,27.80509352806852
78703,2016,Apr,other,73.69504323779695,20815,austin,354.0477695786546
78703,2016,Apr,robbery,4.838902937997969e-4,20815,austin,0.0023247191631025556
78703,2016,Apr,sex crimes,0.18068449570188794,20815,austin,0.8680494628964109
78703,2016,Apr,theft,56.985610741454494,20815,austin,273.77185078767474
78703,2016,Apr,weapon,0.9925083362411888,20815,austin,4.768236061691995
78703,2016,May,assault,6.327641969977773,20815,austin,30.399432956895375
78703,2016,May,burglary,21.67997392405045,20815,austin,104.1555317033411
78703,2016,May,drugs,5.9729710313077105,20815,austin,28.69551300171852
78703,2016,May,other,59.437738147890016,20815,austin,285.55242924760995
78703,2016,May,robbery,1.1105533656419995,20815,austin,5.335351264194088
78703,2016,May,sex crimes,0.17430418240589132,20815,austin,0.8373969848949859
78703,2016,May,theft,34.79650659016993,20815,austin,167.17034153336505
78703,2016,Jun,assault,1.613211879262166,20815,austin,7.75023722922011
78703,2016,Jun,burglary,29.69530081644147,20815,austin,142.6629873477851
78703,2016,Jun,drugs,7.225284779726223,20815,austin,34.71191342650119
78703,2016,Jun,other,72.39944396968401,20815,austin,347.8234156602643
78703,2016,Jun,robbery,0.8084942819231802,20815,austin,3.884190640995341
78703,2016,Jun,sex crimes,0.18276972029390953,20815,austin,0.8780673566846483
78703,2016,Jun,theft,39.1943087044627,20815,austin,188.29838435965746
78703,2016,Jun,weapon,1.6237967501322744e-5,20815,austin,7.801089359271075e-5
78703,2016,Jul,assault,8.39105220759363,20815,austin,40.31252561899414
78703,2016,Jul,burglary,28.176708104251446,20815,austin,135.36732214389357
78703,2016,Jul,drugs,2.0178612578926485,20815,austin,9.69426499107686
78703,2016,Jul,other,65.42800864034709,20815,austin,314.3310528001301
78703,2016,Jul,sex crimes,0.02060708758808649,20815,austin,0.09900114142727115
78703,2016,Jul,theft,34.60744400535962,20815,austin,166.26204182253
78703,2016,Aug,assault,8.541865456136922,20815,austin,41.03706680824848
78703,2016,Aug,burglary,21.515107639057696,20815,austin,103.36347652682055
78703,2016,Aug,drugs,5.0259886364465585,20815,austin,24.14599392960153
78703,2016,Aug,homicide,4.838902937997969e-4,20815,austin,0.0023247191631025556
78703,2016,Aug,other,81.78282953037477,20815,austin,392.9033366820791
78703,2016,Aug,robbery,5.842815289715255e-4,20815,austin,0.0028070215179991616
78703,2016,Aug,sex crimes,2.005620242846185,20815,austin,9.635456367264881
78703,2016,Aug,theft,36.24672848099065,20815,austin,174.13753774196803
78703,2016,Sep,arson,0.9925245742086901,20815,austin,4.7683140725855875
78703,2016,Sep,assault,3.1238734065834026,20815,austin,15.007799214909452
78703,2016,Sep,burglary,23.077348617961597,20815,austin,110.86883794360602
78703,2016,Sep,drugs,3.0306501516428286,20815,austin,14.559933469338596
78703,2016,Sep,other,91.46895671783636,20815,austin,439.4376974193435
78703,2016,Sep,robbery,0.9925914206691707,20815,austin,4.7686352182040395
78703,2016,Sep,sex crimes,1.0068124277407344,20815,austin,4.836956174589163
78703,2016,Sep,theft,31.280742254497394,20815,austin,150.2798090535546
78703,2016,Sep,weapon,1.0992221199878478,20815,austin,5.28091337971582
78703,2016,Oct,assault,3.694377194441816,20815,austin,17.74862932712859
78703,2016,Oct,burglary,19.5788857583921,20815,austin,94.06142569489359
78703,2016,Oct,drugs,1.9119725048482032,20815,austin,9.185551308422788
78703,2016,Oct,other,68.25089164643302,20815,austin,327.8928255893972
78703,2016,Oct,robbery,0.9984895523401807,20815,austin,4.796971185876439
78703,2016,Oct,sex crimes,2.0029402697913867,20815,austin,9.62258116642511
78703,2016,Oct,theft,36.17073359519954,20815,austin,173.77244100504223
78703,2016,Oct,weapon,0.006712036505714108,20815,austin,0.03224615184104784
78703,2016,Nov,assault,4.234466808563313,20815,austin,20.343342822787957
78703,2016,Nov,burglary,17.378375841457427,20815,austin,83.48967495295425
78703,2016,Nov,drugs,2.395274770630161,20815,austin,11.507445451021672
78703,2016,Nov,other,84.56977697441921,20815,austin,406.2924668480385
78703,2016,Nov,robbery,0.006244384179415634,20815,austin,0.029999443571537995
78703,2016,Nov,sex crimes,1.0421350576796633,20815,austin,5.006654132498983
78703,2016,Nov,theft,27.41610458990602,20815,austin,131.71320965604622
78703,2016,Dec,arson,1.0000000000000149,20815,austin,4.804227720394018
78703,2016,Dec,assault,7.726485717236903,20815,austin,37.119796863977434
78703,2016,Dec,burglary,16.940738701881088,20815,austin,81.38716647552768
78703,2016,Dec,drugs,4.000811457114683,20815,austin,19.22080930634006
78703,2016,Dec,other,70.31009476561225,20815,austin,337.7857062964797
78703,2016,Dec,robbery,0.8022498977437645,20815,austin,3.8541911974238023
78703,2016,Dec,sex crimes,1.9975999992141145,20815,austin,9.596925290483375
78703,2016,Dec,theft,34.678280490128174,20815,austin,166.60235642627035
78703,2017,Jan,assault,6.960627549129012,20788,austin,33.48387314378012
