city,month,year,zcta,desc_crime_type,population,count,rate
philadelphia,Jan,2016,19138,mvt,33808,2,5.915759583530525
philadelphia,Jan,2016,19138,other,33808,61,180.43066729768103
philadelphia,Jan,2016,19138,robbery,33808,10,29.578797917652626
philadelphia,Jan,2016,19138,sex crimes,33808,3,8.873639375295788
philadelphia,Jan,2016,19138,theft,33808,21,62.115475627070516
philadelphia,Jan,2016,19138,weapon,33808,3,8.873639375295788
philadelphia,Jan,2016,19139,assault,43499,104,239.08595599898848
philadelphia,Jan,2016,19139,burglary,43499,15,34.48355134600796
philadelphia,Jan,2016,19139,drugs,43499,43,98.85284719188947
philadelphia,Jan,2016,19139,homicide,43499,4,9.195613692268788
philadelphia,Jan,2016,19139,mvt,43499,4,9.195613692268788
philadelphia,Jan,2016,19139,other,43499,214,491.9653325363801
philadelphia,Jan,2016,19139,robbery,43499,24,55.173682153612724
philadelphia,Jan,2016,19139,sex crimes,43499,5,11.494517115335984
philadelphia,Jan,2016,19139,theft,43499,62,142.53201223016623
philadelphia,Jan,2016,19139,weapon,43499,9,20.69013080760477
philadelphia,Jan,2016,19140,arson,51132,1,1.9557224438707659
philadelphia,Jan,2016,19140,assault,51132,127,248.3767503715873
philadelphia,Jan,2016,19140,burglary,51132,23,44.981616209027614
philadelphia,Jan,2016,19140,drugs,51132,31,60.627395759993746
philadelphia,Jan,2016,19140,mvt,51132,9,17.60150199483689
philadelphia,Jan,2016,19140,other,51132,211,412.65743565673154
philadelphia,Jan,2016,19140,robbery,51132,36,70.40600797934756
philadelphia,Jan,2016,19140,sex crimes,51132,9,17.60150199483689
philadelphia,Jan,2016,19140,theft,51132,92,179.92646483611045
philadelphia,Jan,2016,19140,weapon,51132,12,23.46866932644919
philadelphia,Jan,2016,19141,assault,34316,55,160.2750903368691
philadelphia,Jan,2016,19141,burglary,34316,5,14.570462757897191
philadelphia,Jan,2016,19141,drugs,34316,12,34.96911061895326
philadelphia,Jan,2016,19141,mvt,34316,3,8.742277654738315
philadelphia,Jan,2016,19141,other,34316,138,402.1447721179625
philadelphia,Jan,2016,19141,robbery,34316,17,49.53957337685044
philadelphia,Jan,2016,19141,sex crimes,34316,4,11.656370206317751
philadelphia,Jan,2016,19141,theft,34316,42,122.39188716633639
philadelphia,Jan,2016,19141,weapon,34316,12,34.96911061895326
philadelphia,Jan,2016,19142,assault,28221,60,212.60763261401087
philadelphia,Jan,2016,19142,burglary,28221,65,230.32493533184507
philadelphia,Jan,2016,19142,drugs,28221,6,21.260763261401085
philadelphia,Jan,2016,19142,mvt,28221,1,3.543460543566847
philadelphia,Jan,2016,19142,other,28221,125,442.9325679458559
philadelphia,Jan,2016,19142,robbery,28221,28,99.21689521987173
philadelphia,Jan,2016,19142,sex crimes,28221,4,14.173842174267389
philadelphia,Jan,2016,19142,theft,28221,38,134.6515006555402
philadelphia,Jan,2016,19142,weapon,28221,5,17.717302717834237
philadelphia,Jan,2016,19143,assault,63518,122,192.07153877640982
philadelphia,Jan,2016,19143,burglary,63518,25,39.35892188041185
philadelphia,Jan,2016,19143,drugs,63518,15,23.61535312824711
philadelphia,Jan,2016,19143,homicide,63518,1,1.574356875216474
philadelphia,Jan,2016,19143,mvt,63518,2,3.148713750432948
philadelphia,Jan,2016,19143,other,63518,168,264.49195503636764
philadelphia,Jan,2016,19143,robbery,63518,29,45.65634938127775
philadelphia,Jan,2016,19143,sex crimes,63518,7,11.020498126515319
philadelphia,Jan,2016,19143,theft,63518,69,108.6306243899367
philadelphia,Jan,2016,19143,weapon,63518,13,20.46663937781416
philadelphia,Jan,2016,19144,assault,40613,86,211.75485681924508
philadelphia,Jan,2016,19144,burglary,40613,11,27.084923546647627
philadelphia,Jan,2016,19144,drugs,40613,26,64.01891020116712
philadelphia,Jan,2016,19144,mvt,40613,3,7.386797330903898
philadelphia,Jan,2016,19144,other,40613,128,315.17001945189963
philadelphia,Jan,2016,19144,robbery,40613,12,29.54718932361559
philadelphia,Jan,2016,19144,sex crimes,40613,5,12.31132888483983
philadelphia,Jan,2016,19144,theft,40613,85,209.29259104227708
philadelphia,Jan,2016,19144,weapon,40613,4,9.849063107871864
philadelphia,Jan,2016,19145,arson,47900,3,6.263048016701462
philadelphia,Jan,2016,19145,assault,47900,61,127.34864300626306
philadelphia,Jan,2016,19145,burglary,47900,9,18.789144050104387
philadelphia,Jan,2016,19145,drugs,47900,14,29.227557411273487
philadelphia,Jan,2016,19145,mvt,47900,1,2.0876826722338206
philadelphia,Jan,2016,19145,other,47900,116,242.17118997912314
philadelphia,Jan,2016,19145,robbery,47900,16,33.40292275574113
philadelphia,Jan,2016,19145,sex crimes,47900,2,4.175365344467641
philadelphia,Jan,2016,19145,theft,47900,73,152.4008350730689
philadelphia,Jan,2016,19145,weapon,47900,7,14.613778705636744
philadelphia,Jan,2016,19146,arson,37233,1,2.6857894878199446
philadelphia,Jan,2016,19146,assault,37233,48,128.91789541535735
philadelphia,Jan,2016,19146,burglary,37233,9,24.172105390379503
philadelphia,Jan,2016,19146,drugs,37233,9,24.172105390379503
philadelphia,Jan,2016,19146,mvt,37233,3,8.057368463459834
philadelphia,Jan,2016,19146,other,37233,85,228.2921064646953
philadelphia,Jan,2016,19146,robbery,37233,7,18.800526414739615
philadelphia,Jan,2016,19146,sex crimes,37233,4,10.743157951279779
philadelphia,Jan,2016,19146,theft,37233,48,128.91789541535735
philadelphia,Jan,2016,19146,weapon,37233,3,8.057368463459834
philadelphia,Jan,2016,19147,arson,38848,1,2.574135090609555
philadelphia,Jan,2016,19147,assault,38848,38,97.8171334431631
philadelphia,Jan,2016,19147,burglary,38848,10,25.74135090609555
philadelphia,Jan,2016,19147,drugs,38848,4,10.29654036243822
philadelphia,Jan,2016,19147,mvt,38848,1,2.574135090609555
philadelphia,Jan,2016,19147,other,38848,67,172.4670510708402
philadelphia,Jan,2016,19147,robbery,38848,11,28.315485996705107
philadelphia,Jan,2016,19147,sex crimes,38848,5,12.870675453047776
philadelphia,Jan,2016,19147,theft,38848,65,167.31878088962108
philadelphia,Jan,2016,19148,arson,53870,1,1.856320772229441
philadelphia,Jan,2016,19148,assault,53870,56,103.95396324484872
philadelphia,Jan,2016,19148,burglary,53870,9,16.70688695006497
philadelphia,Jan,2016,19148,drugs,53870,11,20.419528494523853
philadelphia,Jan,2016,19148,other,53870,123,228.32745498422128
philadelphia,Jan,2016,19148,robbery,53870,9,16.70688695006497
philadelphia,Jan,2016,19148,sex crimes,53870,4,7.425283088917764
philadelphia,Jan,2016,19148,theft,53870,64,118.80452942268423
philadelphia,Jan,2016,19148,weapon,53870,2,3.712641544458882
philadelphia,Jan,2016,19149,assault,56933,85,149.29829799940282
philadelphia,Jan,2016,19149,burglary,56933,15,26.346758470482847
philadelphia,Jan,2016,19149,drugs,56933,3,5.26935169409657
philadelphia,Jan,2016,19149,mvt,56933,6,10.53870338819314
philadelphia,Jan,2016,19149,other,56933,133,233.60792510494795
philadelphia,Jan,2016,19149,robbery,56933,10,17.564505646988565
philadelphia,Jan,2016,19149,sex crimes,56933,6,10.53870338819314
philadelphia,Jan,2016,19149,theft,56933,69,121.19508896422111
philadelphia,Jan,2016,19149,weapon,56933,4,7.025802258795426
philadelphia,Jan,2016,19150,assault,24376,33,135.37906137184115
philadelphia,Jan,2016,19150,burglary,24376,1,4.102395799146701
philadelphia,Jan,2016,19150,other,24376,36,147.68624876928126
philadelphia,Jan,2016,19150,robbery,24376,2,8.204791598293403
philadelphia,Jan,2016,19150,sex crimes,24376,1,4.102395799146701
philadelphia,Jan,2016,19150,theft,24376,15,61.53593698720052
philadelphia,Jan,2016,19151,assault,34391,38,110.49402459945917
philadelphia,Jan,2016,19151,burglary,34391,9,26.169637405135067
philadelphia,Jan,2016,19151,drugs,34391,6,17.44642493675671
philadelphia,Jan,2016,19151,mvt,34391,4,11.630949957837807
philadelphia,Jan,2016,19151,other,34391,61,177.37198685702654
philadelphia,Jan,2016,19151,robbery,34391,6,17.44642493675671
philadelphia,Jan,2016,19151,sex crimes,34391,3,8.723212468378355
philadelphia,Jan,2016,19151,theft,34391,32,93.04759966270245
philadelphia,Jan,2016,19151,weapon,34391,2,5.815474978918903
philadelphia,Jan,2016,19152,assault,34887,23,65.92713618253218
philadelphia,Jan,2016,19152,burglary,34887,11,31.530369478602342
philadelphia,Jan,2016,19152,mvt,34887,1,2.8663972253274856
philadelphia,Jan,2016,19152,other,34887,43,123.2550806890819
philadelphia,Jan,2016,19152,robbery,34887,1,2.8663972253274856
philadelphia,Jan,2016,19152,sex crimes,34887,1,2.8663972253274856
philadelphia,Jan,2016,19152,theft,34887,52,149.05265571702927
philadelphia,Jan,2016,19153,assault,12789,12,93.83063570255688
philadelphia,Jan,2016,19153,burglary,12789,2,15.638439283759482
philadelphia,Jan,2016,19153,drugs,12789,1,7.819219641879741
philadelphia,Jan,2016,19153,mvt,12789,3,23.45765892563922
philadelphia,Jan,2016,19153,other,12789,38,297.1303463914301
philadelphia,Jan,2016,19153,robbery,12789,5,39.096098209398704
philadelphia,Jan,2016,19153,sex crimes,12789,2,15.638439283759482
philadelphia,Jan,2016,19153,theft,12789,34,265.85346782391116
philadelphia,Jan,2016,19154,assault,33159,16,48.25235984197352
philadelphia,Jan,2016,19154,burglary,33159,12,36.18926988148014
philadelphia,Jan,2016,19154,drugs,33159,3,9.047317470370036
philadelphia,Jan,2016,19154,mvt,33159,1,3.015772490123345
philadelphia,Jan,2016,19154,other,33159,48,144.75707952592057
philadelphia,Jan,2016,19154,robbery,33159,7,21.110407430863415
philadelphia,Jan,2016,19154,sex crimes,33159,1,3.015772490123345
philadelphia,Jan,2016,19154,theft,33159,56,168.88325944690732
philadelphia,Jan,2017,19004,other,9475,1,10.554089709762533
philadelphia,Jan,2017,19012,other,6783,1,14.742739200943536
philadelphia,Jan,2017,19012,sex crimes,6783,1,14.742739200943536
philadelphia,Jan,2017,19027,other,20159,2,9.921127040031747
philadelphia,Jan,2017,19038,assault,31003,1,3.225494307002548
philadelphia,Jan,2017,19038,theft,31003,1,3.225494307002548
philadelphia,Jan,2017,19066,other,5752,1,17.385257301808068
philadelphia,Jan,2017,19095,other,7126,1,14.033118158854899
philadelphia,Jan,2017,19096,assault,13344,1,7.494004796163069
philadelphia,Jan,2017,19096,burglary,13344,1,7.494004796163069
philadelphia,Jan,2017,19096,drugs,13344,1,7.494004796163069
